datasets,spl,single_ans,conversations,answer
pe,sample,Claim,"students can learn lots of things from part time job, before starting their real job",['Claim']
pe,sample,Claim,parents are the greatest teachers,['Claim']
pe,sample,Claim,it is not a good thing,['Claim']
pe,sample,Claim,it is a good idea to ask parents and adult relatives to give a piece of advice,['Claim']
pe,sample,Claim,people are endangering other species' live,['Claim']
pe,sample,Claim,nuclear power may appear silver bullet for energy crisis but its disadvantages far outweigh the advantages,['Claim']
pe,sample,Claim,reading fictions is more pleasant,['Claim']
pe,sample,Claim,"The power of advertising maybe over-rated, we can not deny that the final decision is on the hands of us consumers",['Claim']
pe,sample,Claim,"living a slower life is advantageous for your health, your happiness and even the quality of your work",['Claim']
pe,sample,Claim,Communication in single language would improve the productivity of the world and brings everyone on to the same page,['Claim']
pe,sample,Claim,"This, contrary to some ideas, is a positive progress in human society",['Claim']
pe,sample,Claim,it is still of great importance to remain the harmonious coexistence of both sides for the smooth sailing of the company,['Claim']
pe,sample,Claim,"television is a great tool to learn, entertain and inform what is happening",['Claim']
pe,sample,Claim,it is not need for young people to possess this ability,['Claim']
pe,sample,Claim,"listening to music, exercising, and doing meditation are the most activities that people could do to escape from stress",['Claim']
pe,sample,Claim,letting languages spoken by ethnic minorities be extinct seems to be very beneficial,['Claim']
pe,sample,Claim,studying abroad has many advantages,['Claim']
pe,sample,Claim,mass media deal too much with superficial things,['Claim']
pe,sample,Claim,The main advantage of high-tech medical care is that people are better taken care so that they have a good health,['Claim']
pe,sample,Claim,being armed with guns in the police force is necessary,['Claim']
pe,sample,Claim,"without proper parenting, children may perceive that this is the cool life people are supposed to be living",['Claim']
pe,sample,Claim,arts are supposed to be included in the government's investment as well,['Claim']
pe,sample,Claim,"there is no reason that governments should hesitate to invest in public transportation, a healthy, safe and economical way of transporting",['Claim']
pe,sample,Claim,the guns should be strictly limited and the government should enforce a series of laws to prevent our societies from violence,['Claim']
pe,sample,Claim,Mind can not work when it is chained in boundaries,['Claim']
pe,sample,Claim,higher education does not guarantee young students' success,['Claim']
pe,sample,Claim,in some cases that traditional way can not replace by a new technology,['Claim']
pe,sample,Claim,school should ask students to evaluate their teachers,['Claim']
pe,sample,Claim,"aiding poor countries has positive effects, overweighing its side-effects for the several reasons",['Claim']
pe,sample,Claim,living with a roommate allows me to get help,['Claim']
pe,sample,Claim,it's a reasonable loss in globalization,['Claim']
pe,sample,Claim,But people should be careful with what they eat,['Claim']
pe,sample,Claim,health improvement is the main reason for vegetarian diet to become so popular,['Claim']
pe,sample,Claim,they should take advantage of life as much possible they can,['Claim']
pe,sample,Claim,"computers will continue to be used by teachers in the learning process, but they will never take their place",['Claim']
pe,sample,Claim,handwriting still plays a vital role in students' learning,['Claim']
pe,sample,Claim,we cannot ignore its negative effects,['Claim']
pe,sample,Claim,committing to our goal helps creating personal worth,['Claim']
pe,sample,Claim,governments should devote a greater portion of their health budgets to health education and means for precautions,['Claim']
pe,sample,Claim,They not only ease traffic jam but also protect the atmosphere,['Claim']
pe,sample,Claim,would affect their mental and physical health,['Claim']
pe,sample,Claim,it is certain that spending less time on cooking will be the main trend in near future,['Claim']
pe,sample,Claim,the academic subjects play a primary role in nurturing children,['Claim']
pe,sample,Claim,people should work faster even more risky,['Claim']
pe,sample,Claim,young people in this generation are exposed to more creative ideas and rather think individually,['Claim']
pe,sample,Claim,"adults often do not pursue games as a competitive activity, while children are always keen on competition and winning",['Claim']
pe,sample,Claim,old workers are not a patch on the younger ones for their unchanged paradigm,['Claim']
pe,sample,Claim,people's health would therefore be affected negatively,['Claim']
pe,sample,Claim,parents and educators should attach more importance to traditional games,['Claim']
pe,sample,Claim,pursuit of nuclear technology one way or the other leads towards atomic weapons,['Claim']
